z_window,feature,stability_count,median_union_rank,mean_union_rank,min_union_rank,median_best_rank,median_mean_rank,median_best_hie_norm,mean_best_hie_norm,median_best_p_value,median_regime_coverage_topk,n_entry_source,n_exit_source,n_both_tie_source,samples_seen,full_train_union_rank,full_train_best_rank,full_train_best_hie_norm,full_train_best_p_value,full_train_regime_coverage_topk,full_train_union_rank_filled,full_train_best_rank_filled,full_train_best_hie_norm_filled,full_train_regime_coverage_topk_filled,stable_hie_rank_within_z,is_stable_ge2,stability_rate,stability_top_k
24,ADX_30_scaled,3,5.0,7.0,4,3.0,6.0,0.017176907089663407,0.020136460805270262,0.0,2.0,3,0,0,early_train|late_train|mid_train,4.0,2.0,0.010842597028752898,0.0,1.0,4.0,2.0,0.010842597028752898,1.0,1,True,1.0,26
24,dist_to_high_24_sqrt_z,3,7.0,6.0,3,4.0,8.5,0.015101017934123329,0.0188831679861514,0.0,1.0,3,0,0,early_train|late_train|mid_train,20.0,14.0,0.004177473579416224,0.0,1.0,20.0,14.0,0.004177473579416224,1.0,2,True,1.0,26
24,RSI_72_bounded,3,10.0,11.0,3,6.0,13.0,0.01930957739619732,0.01666257621795747,0.0,1.0,1,1,1,early_train|late_train|mid_train,1.0,1.0,0.011085802973268444,0.0,2.0,1.0,1.0,0.011085802973268444,2.0,3,True,1.0,26
24,price_pos_in_range_72_norm,3,9.0,9.666666666666666,6,7.0,12.5,0.01821986080796556,0.019961134095536587,0.0,1.0,0,3,0,early_train|late_train|mid_train,2.0,1.0,0.009918938128219035,0.0,1.0,2.0,1.0,0.009918938128219035,1.0,4,True,1.0,26
24,ema_spread_50_100_z,3,13.0,11.666666666666666,4,9.0,14.0,0.022281096082256036,0.01950733570704914,0.0,1.0,0,3,0,early_train|late_train|mid_train,13.0,9.0,0.00566606438333056,0.0,1.0,13.0,9.0,0.00566606438333056,1.0,5,True,1.0,26
24,ema_slope_21_z,3,16.0,18.333333333333332,13,13.0,14.0,0.015756690279492114,0.01697868607182007,0.0,1.0,0,3,0,early_train|late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,6,True,1.0,26
24,dist_ema_100_z,3,16.0,16.333333333333332,15,13.0,18.5,0.014019569450744063,0.015953873606142643,0.0,1.0,2,1,0,early_train|late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,7,True,1.0,26
24,dist_ema_200_z,3,22.0,19.0,11,17.0,23.0,0.01576280617208864,0.014543918285308524,0.0,0.0,2,1,0,early_train|late_train|mid_train,24.0,17.0,0.0036893864731886716,0.0,0.0,24.0,17.0,0.0036893864731886716,0.0,8,True,1.0,26
24,RSI_14_bounded,3,23.0,18.666666666666668,10,18.0,18.5,0.015698250241150846,0.01521222301352787,0.0,0.0,1,2,0,early_train|late_train|mid_train,3.0,2.0,0.009706760609152432,0.0,2.0,3.0,2.0,0.009706760609152432,2.0,9,True,1.0,26
24,ema_spread_100_200_z,2,5.5,5.5,2,4.0,14.0,0.01920474825036189,0.01920474825036189,0.0,1.5,1,1,0,early_train|mid_train,7.0,5.0,0.0069192759088438915,0.0,1.0,7.0,5.0,0.0069192759088438915,1.0,10,True,0.6666666666666666,26
24,ema_spread_9_21_z,2,8.0,8.0,5,5.5,10.0,0.02080431742239791,0.02080431742239791,0.0,1.5,0,2,0,early_train|late_train,26.0,18.0,0.0036645610997588784,0.0,0.0,26.0,18.0,0.0036645610997588784,0.0,11,True,0.6666666666666666,26
24,RSI_30_bounded,2,8.5,8.5,5,5.5,13.5,0.016213048463183888,0.016213048463183888,0.0,1.5,1,1,0,early_train|mid_train,5.0,3.0,0.0076109243614782,0.0,2.0,5.0,3.0,0.0076109243614782,2.0,12,True,0.6666666666666666,26
24,log_ret_72_z,2,11.0,11.0,1,7.5,9.25,0.02833898085491343,0.02833898085491343,0.0,1.5,1,0,1,late_train|mid_train,10.0,7.0,0.006567193557998063,0.0,2.0,10.0,7.0,0.006567193557998063,2.0,13,True,0.6666666666666666,26
24,log_ret_168_z,2,11.0,11.0,7,7.5,16.0,0.011376754150073609,0.011376754150073609,0.0,1.0,1,1,0,early_train|mid_train,14.0,10.0,0.005174792668306782,0.0,1.0,14.0,10.0,0.005174792668306782,1.0,14,True,0.6666666666666666,26
24,price_pos_in_range_168_norm,2,9.5,9.5,1,8.0,10.75,0.024932092590598393,0.024932092590598393,0.0,1.0,0,2,0,late_train|mid_train,21.0,14.0,0.003839927205119109,0.0,1.0,21.0,14.0,0.003839927205119109,1.0,15,True,0.6666666666666666,26
24,bb_width_20_sqrt_z,2,12.5,12.5,8,8.5,12.25,0.014325448073097102,0.014325448073097102,0.0,1.5,1,1,0,early_train|mid_train,22.0,15.0,0.004160096896635157,0.0,0.0,22.0,15.0,0.004160096896635157,0.0,16,True,0.6666666666666666,26
24,MOM_pct_72_z,2,13.0,13.0,2,9.0,9.75,0.028402869838353773,0.028402869838353773,0.0,1.0,0,1,1,late_train|mid_train,12.0,8.0,0.006521774318381746,0.0,2.0,12.0,8.0,0.006521774318381746,2.0,17,True,0.6666666666666666,26
24,dist_to_high_72_sqrt_z,2,10.5,10.5,2,9.0,18.0,0.022077312446447506,0.022077312446447506,0.0,1.0,2,0,0,late_train|mid_train,8.0,5.0,0.005618882962745708,0.0,1.0,8.0,5.0,0.005618882962745708,1.0,18,True,0.6666666666666666,26
24,ADX_72_scaled,2,13.0,13.0,1,9.0,9.0,0.01889065282151861,0.01889065282151861,0.0,1.0,0,0,2,early_train|mid_train,9.0,6.0,0.0068436052169330575,0.0,2.0,9.0,6.0,0.0068436052169330575,2.0,19,True,0.6666666666666666,26
24,dist_to_low_24_sqrt_z,2,13.5,13.5,7,10.0,13.75,0.020175642075531436,0.020175642075531436,0.0,1.0,2,0,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,20,True,0.6666666666666666,26
24,dist_ema_50_z,2,14.5,14.5,10,11.0,18.25,0.020653390872022448,0.020653390872022448,0.0,1.5,1,1,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,21,True,0.6666666666666666,26
24,dist_ema_21_z,2,14.0,14.0,14,11.0,17.0,0.019902679895482278,0.019902679895482278,0.0,1.5,2,0,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,22,True,0.6666666666666666,26
24,ema_slope_50_z,2,15.5,15.5,11,11.0,13.0,0.018603876253377172,0.018603876253377172,0.0,1.5,0,2,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,23,True,0.6666666666666666,26
24,ret_accel_24_72_z,2,15.0,15.0,4,13.0,21.0,0.018684048533667286,0.018684048533667286,0.055,1.0,2,0,0,early_train|late_train,6.0,4.0,0.005790248832747369,0.0,1.0,6.0,4.0,0.005790248832747369,1.0,24,True,0.6666666666666666,26
24,log_ret_24_z,2,22.5,22.5,21,19.5,26.75,0.016652982251681686,0.016652982251681686,0.0,0.0,1,1,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,25,True,0.6666666666666666,26
24,volatility_24_sqrt_z,2,25.5,25.5,25,21.5,34.5,0.01555921667477067,0.01555921667477067,0.0,0.0,1,1,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,26,True,0.6666666666666666,26
24,ret_accel_72_168_z,1,3.0,3.0,3,3.0,3.0,0.04119148872410561,0.04119148872410561,0.0,2.0,0,0,1,late_train,,,,,,10000.0,10000.0,-inf,0.0,27,False,0.3333333333333333,26
24,bb_pos_20_norm,1,6.0,6.0,6,4.0,7.0,0.017450986639411914,0.017450986639411914,0.0,2.0,0,1,0,mid_train,19.0,13.0,0.0025985998456676818,0.0,1.0,19.0,13.0,0.0025985998456676818,1.0,28,False,0.3333333333333333,26
24,price_pos_in_range_24_norm,1,6.0,6.0,6,5.0,5.0,0.030894198539293427,0.030894198539293427,0.0,2.0,0,0,1,late_train,,,,,,10000.0,10000.0,-inf,0.0,29,False,0.3333333333333333,26
24,log_ret_6_z,1,8.0,8.0,8,5.0,21.5,0.013562185459179865,0.013562185459179865,0.0,1.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,30,False,0.3333333333333333,26
24,MOM_pct_14_z,1,9.0,9.0,9,6.0,7.5,0.017112554513644018,0.017112554513644018,0.0,2.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,31,False,0.3333333333333333,26
24,dist_to_high_168_sqrt_z,1,12.0,12.0,12,8.0,8.5,0.015394191452903161,0.015394191452903161,0.0,2.0,1,0,0,mid_train,25.0,17.0,0.002256838598845734,0.0,0.0,25.0,17.0,0.002256838598845734,0.0,32,False,0.3333333333333333,26
24,volatility_168_sqrt_z,1,13.0,13.0,13,9.0,18.5,0.010324653197515854,0.010324653197515854,0.0,1.0,1,0,0,mid_train,11.0,7.0,0.005249201721500896,0.0,2.0,11.0,7.0,0.005249201721500896,2.0,33,False,0.3333333333333333,26
24,ema_slope_9_z,1,15.0,15.0,15,10.0,29.0,0.015164457343424309,0.015164457343424309,0.0,1.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,34,False,0.3333333333333333,26
24,MACD_hist_pct_z,1,16.0,16.0,16,11.0,13.0,0.014639703843905671,0.014639703843905671,0.0,1.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,35,False,0.3333333333333333,26
24,ema_slope_200_z,1,17.0,17.0,17,11.0,14.0,0.011244646273070646,0.011244646273070646,0.0,1.0,1,0,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,36,False,0.3333333333333333,26
24,volatility_72_sqrt_z,1,19.0,19.0,19,13.0,19.0,0.009943121185590043,0.009943121185590043,0.0,1.0,1,0,0,mid_train,15.0,11.0,0.005038622027254747,0.0,1.0,15.0,11.0,0.005038622027254747,1.0,37,False,0.3333333333333333,26
24,MOM_pct_30_z,1,17.0,17.0,17,14.0,19.0,0.02022264482272723,0.02022264482272723,0.0,1.0,0,1,0,late_train,,,,,,10000.0,10000.0,-inf,0.0,38,False,0.3333333333333333,26
24,ADX_14_scaled,1,22.0,22.0,22,15.0,22.5,0.012468419154597177,0.012468419154597177,0.0,0.0,0,1,0,mid_train,16.0,11.0,0.0036694100945358077,0.0,1.0,16.0,11.0,0.0036694100945358077,1.0,39,False,0.3333333333333333,26
24,ret_accel_6_24_z,1,23.0,23.0,23,15.0,21.0,0.009624913337794472,0.009624913337794472,0.0,0.0,1,0,0,mid_train,17.0,12.0,0.0033246164280267276,0.0,1.0,17.0,12.0,0.0033246164280267276,1.0,40,False,0.3333333333333333,26
24,ema_slope_100_z,1,21.0,21.0,21,16.0,18.0,0.01153310502478988,0.01153310502478988,0.0,0.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,41,False,0.3333333333333333,26
24,NATR_14_z,1,22.0,22.0,22,18.0,31.5,0.011728389672635564,0.011728389672635564,0.0,0.0,0,1,0,late_train,18.0,13.0,0.004710996730246608,0.0,1.0,18.0,13.0,0.004710996730246608,1.0,42,False,0.3333333333333333,26
24,vol_expansion_72_log1p_z,1,25.0,25.0,25,20.0,31.0,0.01215159124248949,0.01215159124248949,0.0,0.0,0,1,0,late_train,,,,,,10000.0,10000.0,-inf,0.0,43,False,0.3333333333333333,26
48,RSI_72_bounded,3,5.0,9.333333333333334,2,3.0,10.5,0.01794415086233414,0.01553478424019907,0.0,1.0,2,1,0,early_train|late_train|mid_train,3.0,2.0,0.010772649327063233,0.0,2.0,3.0,2.0,0.010772649327063233,2.0,1,True,1.0,26
48,RSI_30_bounded,3,10.0,11.666666666666666,8,6.0,17.0,0.017166204360186066,0.01707807521418377,0.0,1.0,2,1,0,early_train|late_train|mid_train,9.0,5.0,0.00750717218390351,0.0,2.0,9.0,5.0,0.00750717218390351,2.0,2,True,1.0,26
48,ADX_30_scaled,3,10.0,8.0,3,7.0,8.0,0.017693416365659798,0.019601107484719604,0.0,2.0,3,0,0,early_train|late_train|mid_train,1.0,1.0,0.010952555099637773,0.0,1.0,1.0,1.0,0.010952555099637773,1.0,3,True,1.0,26
48,price_pos_in_range_72_norm,3,12.0,13.0,7,8.0,12.0,0.0159993775789411,0.01847910761406148,0.0,1.0,0,3,0,early_train|late_train|mid_train,2.0,1.0,0.010024271397473361,0.0,1.0,2.0,1.0,0.010024271397473361,1.0,4,True,1.0,26
48,bb_width_20_sqrt_z,3,13.0,10.666666666666666,5,8.0,15.0,0.01469427362073955,0.014090927034174194,0.0,1.0,1,2,0,early_train|late_train|mid_train,12.0,7.0,0.007944534973754414,0.0,1.0,12.0,7.0,0.007944534973754414,1.0,5,True,1.0,26
48,volatility_72_sqrt_z,3,9.0,11.333333333333334,9,8.0,19.5,0.013221500401843889,0.0171253237947994,0.0,1.0,2,0,1,early_train|late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,6,True,1.0,26
48,volatility_168_sqrt_z,3,14.0,13.666666666666666,5,9.0,16.5,0.013139874459883072,0.017386384591382958,0.0,1.0,1,2,0,early_train|late_train|mid_train,8.0,5.0,0.008459218541499947,0.0,2.0,8.0,5.0,0.008459218541499947,2.0,7,True,1.0,26
48,NATR_14_z,3,16.0,18.333333333333332,14,12.0,20.5,0.013983900587565878,0.013008427728775565,0.0,1.0,0,3,0,early_train|late_train|mid_train,5.0,3.0,0.00959475602139559,0.0,1.0,5.0,3.0,0.00959475602139559,1.0,8,True,1.0,26
48,ADX_72_scaled,3,22.0,15.333333333333334,1,14.0,15.5,0.019951977677881372,0.018141894062848274,0.0,1.0,1,1,1,early_train|late_train|mid_train,13.0,8.0,0.0072154699188750615,0.0,2.0,13.0,8.0,0.0072154699188750615,2.0,9,True,1.0,26
48,ret_accel_72_168_z,2,3.0,3.0,3,2.5,3.25,0.028474800193008826,0.028474800193008826,0.0,2.0,0,1,1,early_train|late_train,10.0,6.0,0.008389126895255727,0.0,1.0,10.0,6.0,0.008389126895255727,1.0,10,True,0.6666666666666666,26
48,ema_spread_50_100_z,2,6.5,6.5,6,5.0,7.5,0.027104312042832868,0.027104312042832868,0.0,2.0,1,1,0,early_train|late_train,16.0,11.0,0.0066705797839184955,0.0,1.0,16.0,11.0,0.0066705797839184955,1.0,11,True,0.6666666666666666,26
48,log_ret_168_z,2,9.5,9.5,4,6.0,16.0,0.013565981811992173,0.013565981811992173,0.0,1.0,1,1,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,12,True,0.6666666666666666,26
48,price_pos_in_range_168_norm,2,8.0,8.0,1,6.5,9.25,0.024944257445893264,0.024944257445893264,0.0,2.0,1,1,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,13,True,0.6666666666666666,26
48,ema_spread_100_200_z,2,8.5,8.5,4,6.5,19.25,0.02359318419263537,0.02359318419263537,0.0,1.5,1,1,0,early_train|late_train,6.0,3.0,0.009433415602975725,0.0,1.0,6.0,3.0,0.009433415602975725,1.0,14,True,0.6666666666666666,26
48,dist_to_high_168_sqrt_z,2,10.5,10.5,9,7.0,18.25,0.016714680513532088,0.016714680513532088,0.0,1.0,0,2,0,early_train|mid_train,14.0,9.0,0.00750172417868239,0.0,2.0,14.0,9.0,0.00750172417868239,2.0,15,True,0.6666666666666666,26
48,ema_spread_9_21_z,2,13.0,13.0,11,8.0,19.75,0.01393876351418083,0.01393876351418083,0.0,1.0,1,1,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,16,True,0.6666666666666666,26
48,ema_slope_200_z,2,13.5,13.5,2,10.0,19.25,0.019841142132893147,0.019841142132893147,0.0,1.0,2,0,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,17,True,0.6666666666666666,26
48,ema_slope_100_z,2,14.0,14.0,10,10.5,14.75,0.01397149048264687,0.01397149048264687,0.0,1.0,1,1,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,18,True,0.6666666666666666,26
48,bb_pos_20_norm,2,15.5,15.5,8,11.5,21.0,0.01868015389690858,0.01868015389690858,0.0,1.0,1,1,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,19,True,0.6666666666666666,26
48,RSI_14_bounded,2,16.5,16.5,7,11.5,14.25,0.016194717097037153,0.016194717097037153,0.0,1.0,1,1,0,late_train|mid_train,4.0,2.0,0.009607337343090272,0.0,2.0,4.0,2.0,0.009607337343090272,2.0,20,True,0.6666666666666666,26
48,dist_to_high_72_sqrt_z,2,16.0,16.0,13,11.5,18.0,0.014159937907777864,0.014159937907777864,0.0,0.5,1,1,0,late_train|mid_train,25.0,17.0,0.0033520357569111203,0.0,0.0,25.0,17.0,0.0033520357569111203,0.0,21,True,0.6666666666666666,26
48,MACD_hist_pct_z,2,16.0,16.0,12,12.5,14.5,0.016201398544464146,0.016201398544464146,0.0,1.0,0,2,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,22,True,0.6666666666666666,26
48,dist_to_high_24_sqrt_z,2,18.0,18.0,18,13.5,19.25,0.017299940638688893,0.017299940638688893,0.0,0.5,1,1,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,23,True,0.6666666666666666,26
48,ema_slope_21_z,2,22.0,22.0,19,14.5,23.75,0.00969899154159204,0.00969899154159204,0.0,0.5,1,1,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,24,True,0.6666666666666666,26
48,dist_ema_100_z,2,21.0,21.0,19,14.5,25.25,0.007066686842278569,0.007066686842278569,0.0,0.5,2,0,0,early_train|mid_train,24.0,16.0,0.002803611968051234,0.0,0.0,24.0,16.0,0.002803611968051234,0.0,25,True,0.6666666666666666,26
48,dist_ema_21_z,2,21.5,21.5,17,15.0,26.75,0.0055231189901175926,0.0055231189901175926,0.03,0.5,2,0,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,26,True,0.6666666666666666,26
48,ADX_14_scaled,2,22.0,22.0,20,15.5,25.0,0.01594681688464042,0.01594681688464042,0.0,0.0,1,1,0,late_train|mid_train,18.0,12.0,0.003972534988970655,0.0,1.0,18.0,12.0,0.003972534988970655,1.0,27,True,0.6666666666666666,26
48,MOM_pct_72_z,1,1.0,1.0,1,1.0,1.5,0.040865450268938674,0.040865450268938674,0.0,2.0,1,0,0,late_train,15.0,10.0,0.006222536620374808,0.0,2.0,15.0,10.0,0.006222536620374808,2.0,28,False,0.3333333333333333,26
48,log_ret_72_z,1,2.0,2.0,2,1.0,1.5,0.04045723635437015,0.04045723635437015,0.0,2.0,0,1,0,late_train,17.0,11.0,0.005138351681694742,0.0,1.0,17.0,11.0,0.005138351681694742,1.0,29,False,0.3333333333333333,26
48,dist_ema_50_z,1,6.0,6.0,6,3.0,18.0,0.01760925393938184,0.01760925393938184,0.0,1.0,1,0,0,mid_train,7.0,4.0,0.0061753742143703105,0.0,1.0,7.0,4.0,0.0061753742143703105,1.0,30,False,0.3333333333333333,26
48,ret_accel_24_72_z,1,4.0,4.0,4,4.0,4.5,0.03536012554529977,0.03536012554529977,0.0,2.0,1,0,0,late_train,11.0,6.0,0.005747879372128173,0.0,1.0,11.0,6.0,0.005747879372128173,1.0,31,False,0.3333333333333333,26
48,ema_spread_21_50_z,1,6.0,6.0,6,4.0,7.0,0.013387669212129527,0.013387669212129527,0.0,2.0,1,0,0,early_train,22.0,15.0,0.005674882859769359,0.0,0.0,22.0,15.0,0.005674882859769359,0.0,32,False,0.3333333333333333,26
48,log_ret_6_z,1,11.0,11.0,11,6.0,21.0,0.012458327979578687,0.012458327979578687,0.0,1.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,33,False,0.3333333333333333,26
48,price_pos_in_range_24_norm,1,8.0,8.0,8,7.0,7.0,0.029153924123698827,0.029153924123698827,0.0,2.0,0,0,1,late_train,,,,,,10000.0,10000.0,-inf,0.0,34,False,0.3333333333333333,26
48,MOM_pct_30_z,1,16.0,16.0,16,11.0,17.5,0.014523924066801197,0.014523924066801197,0.0,1.0,0,1,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,35,False,0.3333333333333333,26
48,MOM_pct_14_z,1,17.0,17.0,17,13.0,24.5,0.010537717063574092,0.010537717063574092,0.0,1.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,36,False,0.3333333333333333,26
48,ema_slope_50_z,1,21.0,21.0,21,13.0,30.5,0.009261896102909062,0.009261896102909062,0.0,1.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,37,False,0.3333333333333333,26
48,dist_to_low_24_sqrt_z,1,21.0,21.0,21,15.0,17.5,0.009325236301224504,0.009325236301224504,0.0,0.0,1,0,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,38,False,0.3333333333333333,26
48,log_ret_24_z,1,26.0,26.0,26,16.0,17.0,0.011510293630421276,0.011510293630421276,0.0,0.0,0,1,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,39,False,0.3333333333333333,26
48,dist_ema_200_z,1,22.0,22.0,22,17.0,35.5,0.009974719583629499,0.009974719583629499,0.0,0.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,40,False,0.3333333333333333,26
